depth,url,ratiohttps://www.amazon.co.uk,1,0.8490566037735849
https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=201890250&ref_=footer_cookies_notice,2,0.7300613496932515
https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=201890250&ref_=footer_cookies_notice,2,0.7300613496932515
https://www.amazon.co.uk/cookieprefs/partners,2,0.3942307692307692
https://www.amazon.co.uk/cookieprefs?ref_=ya_d_l_cookie_prefs,2,0.65625
https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=201909010&ref_=footer_privacy,2,0.7420814479638009
https://www.amazon.co.uk/cookieprefs?ref_=portal_banner_cpp,2,0.65625
https://www.amazon.co.uk/ref=nav_logo,2,0.8456140350877193
https://www.amazon.co.uk/customer-preferences/edit?ie=UTF8&preferencesReturnUrl=%2F&ref_=topnav_lang,2,0.6616541353383458
https://www.amazon.co.uk/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.co.uk%2F%3F_encoding%3DUTF8%26ref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=gbflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&,2,0.0
https://www.amazon.co.uk/gp/css/order-history?ref_=nav_orders_first,2,0.0
https://www.amazon.co.uk/gp/cart/view.html?ref_=nav_cart,2,0.6615384615384615
https://www.amazon.co.uk/gp/site-directory?ref_=nav_em_js_disabled,2,0.8477508650519031
https://www.amazon.co.uk/gp/bestsellers/?ref_=nav_cs_bestsellers,2,0.8728323699421965
https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=508510&ref_=nav_cs_help,2,0.7991803278688525
https://www.amazon.co.uk/Amazon-Video/b/?ie=UTF8&node=3010085031&ref_=nav_cs_prime_video,2,0.8189300411522634
https://www.amazon.co.uk/gcx/-/gfhz/?ref_=nav_cs_giftfinder,2,0.6451612903225806
https://www.amazon.co.uk/deals?ref_=nav_cs_gb,2,0.6535433070866141
https://www.amazon.co.uk/gp/new-releases/?ref_=nav_cs_newreleases,2,0.8702064896755162
https://www.amazon.co.uk/music/unlimited?ref_=nav_cs_music,2,0.6564885496183206
https://www.amazon.co.uk/prime?ref_=nav_cs_primelink_nonmember,2,0.7124183006535948
https://www.amazon.co.uk/books-used-books-textbooks/b/?ie=UTF8&node=266239&ref_=nav_cs_books,2,0.9968051118210862
https://www.amazon.co.uk/PC-Video-Games-Consoles-Accessories/b/?ie=UTF8&node=300703&ref_=nav_cs_video_games,2,1.0
https://www.amazon.co.uk/Audible-Books-and-Originals/b/?ie=UTF8&node=17941707031&ref_=nav_cs_audible,2,0.8625
https://www.amazon.co.uk/gp/browse.html?node=11961407031&ref_=nav_cs_fashion,2,0.7659574468085106
https://www.amazon.co.uk/vouchers-coupons/b/?_encoding=UTF8&node=5522783031&ref_=nav_cs_coupons,2,0.7066666666666667
https://www.amazon.co.uk/computers-accessories/b/?ie=UTF8&node=340831031&ref_=nav_cs_pc,2,1.0
https://www.amazon.co.uk/Amazon-Gift-Voucher-Greeting-Card-Birthday-Christmas-Top-Up/b/?ie=UTF8&node=1571304031&ref_=nav_cs_gc,2,0.8690476190476191
